YEAR,MONTH,DAY,Estaciones,DATE,"Barometro Reducido a o y al nivel del Mar","Cambio en 24 horas","Temperatura a las 7 a.m.","Cambio en 24 horas","Temperatura Maxima","Temperatura Minima","Humedad relativa","Viento Direction","Viento Fuerza","Nebulosidad Forma","Nebulosidad Grado",Fenomenos,,,,,,,,,,,
1903,7,13,"Villa Mercedes",1903/07/13,768.4,6.8,3,-2,18,1,100,,0,N,3,,,,,,,,,,,,
1903,7,14,"Villa Mercedes",1903/07/14,777.6,9.2,-3,-6,19,-5,100,,0,,0,,,,,,,,,,,,
1903,7,15,"Villa Mercedes",1903/07/15,775.1,-2.5,0,3,11,-2,81,NW,1,C,1,,,,,,,,,,,,
1903,7,16,"Villa Mercedes",1903/07/16,770,-5.1,0,0,15,-3,100,,0,,0,,,,,,,,,,,,
1903,7,17,"Villa Mercedes",1903/07/17,769.8,-0.2,1,1,15,0,81,NW,1,,0,,,,,,,,,,,,
1903,7,18,"Villa Mercedes",1903/07/18,764.5,-5.3,2,1,19,0,64,NW,1,C,1,,,,,,,,,,,,
1903,7,19,"Villa Mercedes",1903/07/19,763.8,-0.7,4,2,21,2,67,NW,1,,0,,,,,,,,,,,,
1903,7,20,"Villa Mercedes",1903/07/20,765.9,2.1,4,0,19,3,83,N,1,CS,2,,,,,,,,,,,,
1903,7,21,"Villa Mercedes",1903/07/21,768.4,2.5,2,-2,19,1,,,0,N,1,,,,,,,,,,,,
1903,7,22,"Villa Mercedes",1903/07/22,763.6,-4.8,10,8,19,8,86,NE,1,CK,2,,,,,,,,,,,,
1903,7,23,"Villa Mercedes",1903/07/23,764.1,0.5,7,-3,23,6,85,N,1,,0,,,,,,,,,,,,
1903,7,24,"Villa Mercedes",1903/07/24,766,1.9,7,0,22,6,100,,0,S,1,,,,,,,,,,,,
1903,7,25,"Villa Mercedes",1903/07/25,,,,,,,,,,,,,,,,,,,,,,,
1903,7,26,"Villa Mercedes",1903/07/26,765.5,,10,,21,9,100,SW,1,N,3,,,,,,,,,,,,
1903,7,27,"Villa Mercedes",1903/07/27,760.7,-4.8,9,-1,15,8,100,S,1,N,3,,,,,,,,,,,,
1903,7,28,"Villa Mercedes",1903/07/28,762.3,1.6,7,-2,,6,85,N,1,CS,2,,,,,,,,,,,,
1903,7,29,"Villa Mercedes",1903/07/29,759.3,-3,8,1,15,3,86,N,1,CK,2,,,,,,,,,,,,
1903,7,30,"Villa Mercedes",1903/07/30,764.8,5.5,5,-3,20,4,100,NW,1,K,2,PD,,,,,,,,,,,
1903,7,31,"Villa Mercedes",1903/07/31,773.4,8.6,-2,-7,10,-3,100,NW,1,,0,,,,,,,,,,,,
1903,8,1,"Villa Mercedes",1903/08/01,770.4,-3,3,5,12,0,100,N,1,CS,1,,,,,,,,,,,,
1903,8,2,"Villa Mercedes",1903/08/02,,,,,,,,,,,,,,,,,,,,,,,
1903,8,3,"Villa Mercedes",1903/08/03,,,6,,19,4,70,NE,1,KS,2,,,,,,,,,,,,
1903,8,4,"Villa Mercedes",1903/08/04,763.1,,3,-3,21,1,100,NW,1,C,2,,,,,,,,,,,,
1903,8,5,"Villa Mercedes",1903/08/05,763.7,0.6,10,7,11,8,100,NE,1,N,3,,,,,,,,,,,,
1903,8,6,"Villa Mercedes",1903/08/06,764.2,0.5,7,-3,11,5,85,,,N,3,,,,,,,,,,,,
1903,8,7,"Villa Mercedes",1903/08/07,765.9,1.7,4,-3,7,2,83,NW,1,,0,,,,,,,,,,,,
1903,8,8,"Villa Mercedes",1903/08/08,761.9,-4,4,0,,,83,NW,1,C,1,,,,,,,,,,,,
1903,8,9,"Villa Mercedes",1903/08/09,765.7,3.8,5,1,20,3,84,,0,N,3,,,,,,,,,,,,
1903,8,10,"Villa Mercedes",1903/08/10,,,,,,,,,,,,,,,,,,,,,,,
1903,8,11,"Villa Mercedes",1903/08/11,,,6,,18,4,70,,0,CS,3,,,,,,,,,,,,
1903,8,12,"Villa Mercedes",1903/08/12,762.6,,5,-1,20,3,100,SE,1,N,3,,,,,,,,,,,,
1903,8,13,"Villa Mercedes",1903/08/13,769.7,7.1,5,0,8,4,100,SE,1,N,3,,,,,,,,,,,,
1903,8,14,"Villa Mercedes",1903/08/14,769.8,0.1,1,-4,12,-2,82,,0,C,1,,,,,,,,,,,,
1903,8,15,"Villa Mercedes",1903/08/15,761.1,-8.7,7,6,19,6,100,N,2,C,1,,,,,,,,,,,,
1903,8,16,"Villa Mercedes",1903/08/16,767.9,6.8,4,-3,23,2,67,,0,CS,2,,,,,,,,,,,,
1903,8,17,"Villa Mercedes",1903/08/17,772.4,4.5,1,-3,21,0,81,,0,K,1,,,,,,,,,,,,
1903,8,18,"Villa Mercedes",1903/08/18,768.4,-4,6,5,18,5,70,N,1,CS,1,,,,,,,,,,,,
1903,8,19,"Villa Mercedes",1903/08/19,769.3,0.9,4,-2,21,2,83,,0,,0,,,,,,,,,,,,
1903,8,20,"Villa Mercedes",1903/08/20,763.4,-5.9,6,2,23,4,70,,0,C,2,,,,,,,,,,,,
1903,8,21,"Villa Mercedes",1903/08/21,767.1,3.7,5,-1,23,4,84,,0,C,1,,,,,,,,,,,,
1903,8,22,"Villa Mercedes",1903/08/22,763.3,-3.8,6,1,20,4,70,NW,1,C,2,,,,,,,,,,,,
1903,8,23,"Villa Mercedes",1903/08/23,,,15,9,26,12,58,N,1,K,1,,,,,,,,,,,,
1903,8,24,"Villa Mercedes",1903/08/24,766.7,,8,-7,31,7,46,,0,C,2,,,,,,,,,,,,
1903,8,25,"Villa Mercedes",1903/08/25,760,-6.7,7,-1,18,4,71,,0,N,3,,,,,,,,,,,,
1903,8,26,"Villa Mercedes",1903/08/26,765.6,5.6,9,2,27,8,48,,,KS,2,,,,,,,,,,,,
1903,8,27,"Villa Mercedes",1903/08/27,768.1,2.5,5,-4,16,-1,69,NW,1,KS,2,,,,,,,,,,,,
1903,8,28,"Villa Mercedes",1903/08/28,764.9,-3.2,9,4,22,4,73,NW,1,,0,,,,,,,,,,,,
1903,8,29,"Villa Mercedes",1903/08/29,770.7,5.8,7,-2,24,3,57,,0,,0,,,,,,,,,,,,
1903,8,30,"Villa Mercedes",1903/08/30,766.1,-4.6,3,-4,18,0,50,,0,C,2,,,,,,,,,,,,
1903,8,31,"Villa Mercedes",1903/08/31,766.1,0,9,6,25,5,61,NW,1,C,1,,,,,,,,,,,,
1903,9,1,"Villa Mercedes",1903/09/01,759.3,-6.8,13,4,24,7,35,N,1,C,1,,,,,,,,,,,,
1903,9,2,"Villa Mercedes",1903/09/02,761.4,2.1,9,-4,27,7,73,,0,KS,1,,,,,,,,,,,,
1903,9,3,"Villa Mercedes",1903/09/03,769.5,8.1,3,-6,22,2,83,NE,1,CS,2,,,,,,,,,,,,
1903,9,4,"Villa Mercedes",1903/09/04,,,2,-1,16,1,82,,0,C,2,,,,,,,,,,,,
1903,9,5,"Villa Mercedes",1903/09/05,770.9,,4,2,23,2,83,,0,N,1,,,,,,,,,,,,
1903,9,6,"Villa Mercedes",1903/09/06,768.8,-2.1,11,7,28,8,63,NE,1,N,3,,,,,,,,,,,,
1903,9,7,"Villa Mercedes",1903/09/07,766.6,-2.2,12,1,18,10,54,,0,KS,2,,,,,,,,,,,,
1903,9,8,"Villa Mercedes",1903/09/08,770.6,4,5,-7,23,3,84,,0,C,1,,,,,,,,,,,,
1903,9,9,"Villa Mercedes",1903/09/09,762.4,-8.2,10,5,26,6,62,,0,C,1,,,,,,,,,,,,
1903,9,10,"Villa Mercedes",1903/09/10,766.2,3.8,13,3,30,8,55,,0,,0,,,,,,,,,,,,
1903,9,11,"Villa Mercedes",1903/09/11,767.2,1,11,-2,25,7,63,,0,CS,1,,,,,,,,,,,,
1903,9,12,"Villa Mercedes",1903/09/12,765.2,-2,15,4,31,12,58,,0,,0,,,,,,,,,,,,
1903,9,13,"Villa Mercedes",1903/09/13,763.7,-1.5,16,1,32,14,69,NW,1,KS,1,,,,,,,,,,,,
1903,9,14,"Villa Mercedes",1903/09/14,766.5,2.8,12,-4,33,11,88,,0,CS,2,,,,,,,,,,,,
1903,9,15,"Villa Mercedes",1903/09/15,762.9,-3.6,23,11,30,15,37,NW,1,C,1,,,,,,,,,,,,
1903,9,16,"Villa Mercedes",1903/09/16,760.3,-2.6,24,1,36,20,33,NW,1,C,1,,,,,,,,,,,,
1903,9,17,"Villa Mercedes",1903/09/17,,,,,,,,,,,,,,,,,,,,,,,
1903,9,18,"Villa Mercedes",1903/09/18,759.2,,24,,36,21,53,,0,,0,,,,,,,,,,,,
1903,9,19,"Villa Mercedes",1903/09/19,755.6,-2.6,18,-6,36,17,71,,0,,0,,,,,,,,,,,,
1903,9,20,"Villa Mercedes",1903/09/20,,,,,,,,,,,,,,,,,,,,,,,
1903,9,21,"Villa Mercedes",1903/09/21,769.6,,8,,21,5,59,,0,,0,,,,,,,,,,,,
1903,9,22,"Villa Mercedes",1903/09/22,762.4,-7.2,14,6,26,9,37,NE,1,,0,,,,,,,,,,,,
1903,9,23,"Villa Mercedes",1903/09/23,761,-1.4,13,-1,30,9,45,,0,,0,,,,,,,,,,,,
1903,9,24,"Villa Mercedes",1903/09/24,755.3,-5.7,18,5,29,13,71,,0,C,1,,,,,,,,,,,,
1903,9,25,"Villa Mercedes",1903/09/25,,,,,,,,,,,,,,,,,,,,,,,
1903,9,26,"Villa Mercedes",1903/09/26,,,,,,,,,,,,,,,,,,,,,,,
1903,9,27,"Villa Mercedes",1903/09/27,769.1,,5,,20,2,84,,0,,0,,,,,,,,,,,,
1903,9,28,"Villa Mercedes",1903/09/28,764.6,-4.6,13,8,22,7,35,,0,KS,2,,,,,,,,,,,,
1903,9,29,"Villa Mercedes",1903/09/29,762,-2.5,12,-1,28,10,88,,0,K,1,,,,,,,,,,,,
1903,9,30,"Villa Mercedes",1903/09/30,762.2,0.2,9,-3,22,7,86,,0,C,1,,,,,,,,,,,,
1903,10,1,"Villa Mercedes",1903/10/01,759,-3.2,9,0,29,8,86,,0,C,3,,,,,,,,,,,,
1903,10,2,"Villa Mercedes",1903/10/02,763.7,4.7,13,4,29,9,88,,0,,0,,,,,,,,,,,,
1903,10,3,"Villa Mercedes",1903/10/03,764.1,0.4,11,-2,27,10,87,SE,1,KN,2,,,,,,,,,,,,
1903,10,4,"Villa Mercedes",1903/10/04,,,7,-4,20,3,57,,0,,0,,,,,,,,,,,,
1903,10,5,"Villa Mercedes",1903/10/05,764.6,,10,3,20,5,50,,0,,0,,,,,,,,,,,,
1903,10,6,"Villa Mercedes",1903/10/06,,,,,22,6,,NW,2,,0,,,,,,,,,,,,
1903,10,7,"Villa Mercedes",1903/10/07,765.4,,11,,34,9,30,SE,1,C,1,,,,,,,,,,,,
1903,10,8,"Villa Mercedes",1903/10/08,763.4,-2,11,0,22,5,52,,0,KS,2,,,,,,,,,,,,
1903,10,9,"Villa Mercedes",1903/10/09,763.8,-0.4,8,-3,23,4,59,,0,CS,2,,,,,,,,,,,,
1903,10,10,"Villa Mercedes",1903/10/10,760.2,-3.6,16,8,27,9,41,,0,,0,,,,,,,,,,,,
1903,10,11,"Villa Mercedes",1903/10/11,757.9,-2.3,15,-1,32,11,39,NW,1,CS,1,,,,,,,,,,,,
1903,10,12,"Villa Mercedes",1903/10/12,760.4,2.5,13,-2,23,7,55,,0,CS,1,,,,,,,,,,,,
1903,10,13,"Villa Mercedes",1903/10/13,758,-2.4,10,-3,28,10,62,SE,1,N,3,,,,,,,,,,,,
1903,10,14,"Villa Mercedes",1903/10/14,760.9,2.9,11,1,19,4,52,,0,KN,1,,,,,,,,,,,,
1903,10,15,"Villa Mercedes",1903/10/15,769,8.1,3,-8,13,-2,66,,0,C,1,,,,,,,,,,,,
1903,10,16,"Villa Mercedes",1903/10/16,,,,,21,6,,N,1,C,1,,,,,,,,,,,,
1903,10,17,"Villa Mercedes",1903/10/17,760.4,,18,,29,12,36,,0,N,2,,,,,,,,,,,,
1903,10,18,"Villa Mercedes",1903/10/18,,,,,,,,,,,,,,,,,,,,,,,
1903,10,19,"Villa Mercedes",1903/10/19,758.3,,17,,30,12,52,NE,1,K,1,,,,,,,,,,,,
1903,10,20,"Villa Mercedes",1903/10/20,757.9,-0.4,14,-3,32,13,78,SW,1,K,1,,,,,,,,,,,,
1903,10,21,"Villa Mercedes",1903/10/21,763.2,5.3,14,0,24,9,67,,0,CK,2,,,,,,,,,,,,
1903,10,22,"Villa Mercedes",1903/10/22,761.3,-1.9,17,3,26,12,61,,0,KN,2,,,,,,,,,,,,
1903,10,23,"Villa Mercedes",1903/10/23,762.6,1.3,14,-3,27,14,78,NE,1,N,3,,,,,,,,,,,,
1903,10,24,"Villa Mercedes",1903/10/24,764.5,1.9,11,-3,20,6,87,NW,1,K,1,,,,,,,,,,,,
1903,10,25,"Villa Mercedes",1903/10/25,759.4,-5.1,20,9,38,15,81,NE,1,K,1,,,,,,,,,,,,
1903,10,26,"Villa Mercedes",1903/10/26,759.1,-0.3,18,-2,31,14,62,,0,KN,2,,,,,,,,,,,,
1903,10,27,"Villa Mercedes",1903/10/27,764.2,5.1,15,-3,32,15,89,,0,N,3,,,,,,,,,,,,
1903,10,28,"Villa Mercedes",1903/10/28,764.5,0.3,14,-1,19,7,78,,0,,0,,,,,,,,,,,,
1903,10,29,"Villa Mercedes",1903/10/29,760,-4.5,17,3,27,11,80,NE,1,K,1,,,,,,,,,,,,
1903,10,30,"Villa Mercedes",1903/10/30,763.5,3.5,15,-2,31,14,89,,0,N,3,,,,,,,,,,,,
1903,10,31,"Villa Mercedes",1903/10/31,758.8,-4.7,21,6,28,13,57,,0,,0,,,,,,,,,,,,
1903,11,1,"Villa Mercedes",1903/11/01,759,0.2,17,-4,34,13,80,,0,KN,2,,,,,,,,,,,,
1903,11,2,"Villa Mercedes",1903/11/02,759.6,0.6,18,1,27,13,62,,0,KN,2,,,,,,,,,,,,
1903,11,3,"Villa Mercedes",1903/11/03,765,5.4,13,-5,27,11,77,,0,N,3,,,,,,,,,,,,
1903,11,4,"Villa Mercedes",1903/11/04,767.7,2.7,12,-1,22,6,88,,0,K,1,,,,,,,,,,,,
1903,11,5,"Villa Mercedes",1903/11/05,767.3,-0.4,11,-1,21,7,63,,0,S,2,,,,,,,,,,,,
1903,11,6,"Villa Mercedes",1903/11/06,770,2.7,9,-2,17,8,86,,0,N,3,,,,,,,,,,,,
1903,11,7,"Villa Mercedes",1903/11/07,766.8,-3.2,12,3,18,3,65,,0,C,1,,,,,,,,,,,,
1903,11,8,"Villa Mercedes",1903/11/08,761.9,-4.9,18,6,25,10,53,,0,,0,,,,,,,,,,,,
1903,11,9,"Villa Mercedes",1903/11/09,767.4,5.5,13,-5,30,12,66,,,KN,3,,,,,,,,,,,,
1903,11,10,"Villa Mercedes",1903/11/10,,,,,25,9,,NW,2,,0,,,,,,,,,,,,
1903,11,11,"Villa Mercedes",1903/11/11,757.7,,22,,32,18,36,,,KN,1,,,,,,,,,,,,
1903,11,12,"Villa Mercedes",1903/11/12,762,4.3,16,-6,31,15,89,,0,KS,2,,,,,,,,,,,,
1903,11,13,"Villa Mercedes",1903/11/13,762,0,19,3,32,14,63,,0,K,1,,,,,,,,,,,,
1903,11,14,"Villa Mercedes",1903/11/14,,,,,,,,,,,,,,,,,,,,,,,
1903,11,15,"Villa Mercedes",1903/11/15,760.8,,17,,24,16,90,,0,N,3,,,,,,,,,,,,
1903,11,16,"Villa Mercedes",1903/11/16,762.3,1.5,15,-2,18,14,89,,0,N,3,,,,,,,,,,,,
1903,11,17,"Villa Mercedes",1903/11/17,760.4,-1.9,20,5,23,12,72,,0,C,1,,,,,,,,,,,,
1903,11,18,"Villa Mercedes",1903/11/18,757.3,-3.1,20,0,29,13,72,NW,1,C,2,,,,,,,,,,,,
1903,11,19,"Villa Mercedes",1903/11/19,758.2,0.9,20,0,32,16,81,NE,1,K,1,,,,,,,,,,,,
1903,11,20,"Villa Mercedes",1903/11/20,755.5,-2.7,26,6,34,17,48,,0,C,1,,,,,,,,,,,,
1903,11,21,"Villa Mercedes",1903/11/21,756.3,0.8,23,-3,35,18,66,,0,,0,,,,,,,,,,,,
1903,11,22,"Villa Mercedes",1903/11/22,759.8,3.5,20,-3,37,20,81,,0,N,3,,,,,,,,,,,,
1903,11,23,"Villa Mercedes",1903/11/23,754.5,-5.3,27,7,28,18,56,N,1,,0,,,,,,,,,,,,
1903,11,24,"Villa Mercedes",1903/11/24,753.3,-1.2,23,-4,38,18,66,NE,1,N,2,,,,,,,,,,,,
1903,11,25,"Villa Mercedes",1903/11/25,757.2,3.9,19,-4,34,17,38,NE,2,C,1,,,,,,,,,,,,
1903,11,26,"Villa Mercedes",1903/11/26,753.9,-3.3,21,2,25,15,73,,0,KN,1,,,,,,,,,,,,
1903,11,27,"Villa Mercedes",1903/11/27,758.7,4.8,18,-3,26,13,71,,0,K,1,,,,,,,,,,,,
1903,11,28,"Villa Mercedes",1903/11/28,760.2,1.5,19,1,29,17,63,SE,2,KN,2,,,,,,,,,,,,
1903,11,29,"Villa Mercedes",1903/11/29,758.8,-1.4,21,2,30,14,49,,0,K,1,,,,,,,,,,,,
1903,11,30,"Villa Mercedes",1903/11/30,,,,,,,,,,,,,,,,,,,,,,,
1903,12,1,"Villa Mercedes",1903/12/01,760.7,,21,,33,18,34,SE,1,KS,2,,,,,,,,,,,,
1903,12,2,"Villa Mercedes",1903/12/02,761.2,0.5,19,-2,31,14,23,,0,S,1,,,,,,,,,,,,
1903,12,3,"Villa Mercedes",1903/12/03,752.8,-8.4,28,9,32,19,39,N,2,,0,,,,,,,,,,,,
1903,12,4,"Villa Mercedes",1903/12/04,754,1.2,24,-4,38,17,39,,0,KN,1,,,,,,,,,,,,
1903,12,5,"Villa Mercedes",1903/12/05,761.2,7.2,17,-7,29,11,70,NE,2,K,1,,,,,,,,,,,,
1903,12,6,"Villa Mercedes",1903/12/06,762.2,1,17,0,28,13,90,NE,1,N,3,,,,,,,,,,,,
1903,12,7,"Villa Mercedes",1903/12/07,762,-0.2,20,3,29,16,81,,0,KN,2,,,,,,,,,,,,
1903,12,8,"Villa Mercedes",1903/12/08,758.6,-3.4,23,3,29,13,66,,0,CK,1,,,,,,,,,,,,
1903,12,9,"Villa Mercedes",1903/12/09,756.3,-2.3,25,2,37,19,61,,0,CS,2,,,,,,,,,,,,
1903,12,10,"Villa Mercedes",1903/12/10,768,11.7,9,-16,32,9,86,,0,N,3,,,,,,,,,,,,
1903,12,11,"Villa Mercedes",1903/12/11,764.7,-3.3,14,5,18,8,89,NE,2,KS,2,,,,,,,,,,,,
1903,12,12,"Villa Mercedes",1903/12/12,760.2,-4.5,18,4,23,12,71,,0,N,3,,,,,,,,,,,,
1903,12,13,"Villa Mercedes",1903/12/13,759.4,-0.8,20,2,26,13,72,,0,CS,2,,,,,,,,,,,,
1903,12,14,"Villa Mercedes",1903/12/14,761,1.6,16,-4,28,14,89,,0,N,3,,,,,,,,,,,,
1903,12,15,"Villa Mercedes",1903/12/15,762.6,1.6,18,2,24,14,71,,0,CK,1,,,,,,,,,,,,
1903,12,16,"Villa Mercedes",1903/12/16,759.8,-2.8,22,4,26,13,58,,0,CS,2,,,,,,,,,,,,
1903,12,17,"Villa Mercedes",1903/12/17,,,17,-5,29,15,80,N,1,N,3,,,,,,,,,,,,
1903,12,18,"Villa Mercedes",1903/12/18,761.5,,18,1,28,15,80,,0,N,3,,,,,,,,,,,,
1903,12,19,"Villa Mercedes",1903/12/19,755.9,-5.6,,,27,14,,W,2,C,1,,,,,,,,,,,,
1903,12,20,"Villa Mercedes",1903/12/20,759.8,3.9,26,,32,14,42,,0,,0,,,,,,,,,,,,
1903,12,21,"Villa Mercedes",1903/12/21,756.7,-3.1,26,0,33,18,55,,0,CK,1,,,,,,,,,,,,
1903,12,22,"Villa Mercedes",1903/12/22,758.2,1.5,23,-3,37,20,59,,0,KS,2,,,,,,,,,,,,
1903,12,23,"Villa Mercedes",1903/12/23,759.5,1.3,19,-4,35,18,72,N,1,N,3,,,,,,,,,,,,
1903,12,24,"Villa Mercedes",1903/12/24,750.3,-9.2,27,8,32,21,43,NW,2,C,1,,,,,,,,,,,,
1903,12,25,"Villa Mercedes",1903/12/25,,,,,,,,,,,,,,,,,,,,,,,
1903,12,26,"Villa Mercedes",1903/12/26,761.5,1.1,18,2,23,12,36,SW,1,,0,,,,,,,,,,,,
1903,12,27,"Villa Mercedes",1903/12/27,760.8,-0.7,20,2,29,12,47,NE,1,KS,2,,,,,,,,,,,,
1903,12,28,"Villa Mercedes",1903/12/28,763.3,2.5,13,-7,26,11,88,,0,N,3,,,,,,,,,,,,
1903,12,29,"Villa Mercedes",1903/12/29,762.3,-1,18,5,20,9,80,,0,K,1,,,,,,,,,,,,
1903,12,30,"Villa Mercedes",1903/12/30,758.4,-3.9,24,6,28,15,53,N,2,CS,2,,,,,,,,,,,,
1903,12,31,"Villa Mercedes",1903/12/31,757.3,-1.1,24,0,31,17,60,,0,CK,2,,,,,,,,,,,,
